4.83357e-07;1.01122e-11
4.83846e-07;7.85547e-12
4.84334e-07;2.53599e-11
4.84823e-07;-1.61823e-11
4.85312e-07;3.67220e-11
4.85801e-07;1.96607e-12
4.86289e-07;3.65480e-12
4.86778e-07;1.20072e-11
4.87267e-07;-1.78469e-11
4.87756e-07;9.83017e-12
4.88244e-07;2.02180e-11
4.88733e-07;1.23044e-11
4.89222e-07;1.12293e-11
4.89711e-07;3.65749e-12
4.90199e-07;1.70159e-11
4.90688e-07;5.71587e-12
4.91177e-07;2.48759e-11
4.91665e-07;1.20497e-11
4.92154e-07;1.04045e-11
4.92643e-07;2.00062e-11
4.93132e-07;8.50969e-12
4.93620e-07;-7.61153e-12
4.94109e-07;3.11332e-11
4.94598e-07;4.61495e-11
4.95087e-07;8.91713e-13
4.95575e-07;2.20989e-11
4.96064e-07;2.35970e-11
4.96553e-07;-4.06181e-12
4.97042e-07;-6.46425e-12
4.97530e-07;9.28293e-13
4.98019e-07;1.72989e-11
4.98508e-07;-6.12405e-12
4.98997e-07;1.65969e-13
4.99485e-07;1.14480e-11
4.99974e-07;-1.11023e-11
5.00463e-07;1.17996e-11
5.00951e-07;2.20999e-11
5.01440e-07;2.10500e-11
5.01929e-07;-5.03328e-13
5.02418e-07;1.63778e-11
5.02906e-07;-1.81130e-12
5.03395e-07;-9.24685e-12
5.03884e-07;2.93821e-11
5.04373e-07;1.37145e-12
5.04861e-07;3.89791e-11
5.05350e-07;-1.97632e-12
5.05839e-07;4.11011e-12
5.06328e-07;1.54705e-11
5.06816e-07;-1.53491e-12
5.07305e-07;-4.62659e-13
5.07794e-07;1.44807e-11
5.08282e-07;-1.71486e-11
5.08771e-07;3.01965e-11
5.09260e-07;1.38220e-11
5.09749e-07;2.43796e-11
5.10237e-07;3.05048e-11
5.10726e-07;-7.47176e-12
5.11215e-07;1.47088e-11
5.11704e-07;2.07482e-11
5.12192e-07;9.88650e-12
5.12681e-07;1.11353e-12
5.13170e-07;1.18947e-11
5.13659e-07;2.09133e-11
5.14147e-07;3.02886e-12
5.14636e-07;-2.07461e-12
5.15125e-07;3.04252e-11
5.15613e-07;3.47382e-11
5.16102e-07;2.63736e-12
5.16591e-07;1.01531e-11
5.17080e-07;8.47580e-12
5.17568e-07;2.26571e-11
5.18057e-07;7.41418e-12
5.18546e-07;2.98376e-11
5.19035e-07;-1.80864e-11
5.19523e-07;2.01198e-11
5.20012e-07;3.12688e-11
5.20501e-07;3.22856e-11
5.20990e-07;-1.99689e-11
5.21478e-07;1.96623e-11
5.21967e-07;1.28107e-11
5.22456e-07;1.83761e-11
5.22945e-07;1.59716e-11
5.23433e-07;2.86389e-11
5.23922e-07;-5.93262e-12
5.24411e-07;2.25605e-11
5.24899e-07;2.10162e-11
5.25388e-07;-2.51947e-13
5.25877e-07;1.09089e-11
5.26366e-07;2.27331e-11
5.26854e-07;2.60611e-11
5.27343e-07;9.82701e-12
5.27832e-07;1.35479e-11
5.28321e-07;1.29912e-11
5.28809e-07;3.87066e-11
5.29298e-07;-4.95491e-12
5.29787e-07;2.09488e-11
5.30276e-07;2.26268e-12
5.30764e-07;2.02046e-11
5.31253e-07;2.79354e-11
5.31742e-07;2.61172e-11
5.32230e-07;-1.04858e-11
5.32719e-07;2.84744e-11
5.33208e-07;9.88369e-12
5.33697e-07;-1.61798e-11
5.34185e-07;2.56084e-11
5.34674e-07;8.46528e-12
5.35163e-07;3.22709e-11
5.35652e-07;1.14291e-11
5.36140e-07;1.87808e-11
5.36629e-07;3.45196e-11
5.37118e-07;2.35270e-11
5.37607e-07;-6.65217e-12
5.38095e-07;9.00930e-12
5.38584e-07;5.10522e-11
5.39073e-07;3.88218e-11
5.39561e-07;6.45213e-12
5.40050e-07;3.46315e-11
5.40539e-07;1.94336e-11
5.41028e-07;8.41105e-12
5.41516e-07;1.82184e-11
5.42005e-07;1.77833e-11
5.42494e-07;2.42275e-11
5.42983e-07;4.12722e-11
5.43471e-07;-1.62064e-11
5.43960e-07;-5.27197e-12
5.44449e-07;1.74989e-11
5.44938e-07;2.03528e-14
5.45426e-07;-3.38422e-12
5.45915e-07;1.86838e-11
5.46404e-07;5.21451e-12
5.46893e-07;1.59105e-11
5.47381e-07;5.61641e-12
5.47870e-07;5.61337e-12
5.48359e-07;3.63950e-11
5.48847e-07;1.24517e-11
5.49336e-07;2.11454e-11
5.49825e-07;-9.68615e-12
5.50314e-07;7.36322e-12
5.50802e-07;2.28835e-11
5.51291e-07;2.21949e-11
5.51780e-07;2.20070e-11
5.52269e-07;3.24649e-11
5.52757e-07;1.98991e-12
5.53246e-07;-1.03666e-11
5.53735e-07;7.83104e-12
5.54224e-07;1.90862e-11
5.54712e-07;8.57806e-12
5.55201e-07;-4.51439e-13
5.55690e-07;2.51317e-11
5.56178e-07;3.82227e-12
5.56667e-07;-1.49822e-12
5.57156e-07;7.46934e-12
5.57645e-07;-1.36227e-11
5.58133e-07;2.17460e-11
5.58622e-07;1.36107e-11
5.59111e-07;9.14626e-12
5.59600e-07;2.56335e-11
5.60088e-07;2.48402e-11
5.60577e-07;-3.85320e-12
5.61066e-07;2.33607e-11
5.61555e-07;2.98311e-11
5.62043e-07;2.52995e-12
5.62532e-07;5.31782e-12
5.63021e-07;3.70561e-11
5.63509e-07;2.80423e-11
5.63998e-07;1.05546e-11
5.64487e-07;2.11313e-13
5.64976e-07;3.50450e-11
5.65464e-07;5.26836e-11
5.65953e-07;3.13624e-11
5.66442e-07;2.35534e-11
5.66931e-07;2.24674e-11
5.67419e-07;1.75584e-11
5.67908e-07;5.85248e-12
5.68397e-07;2.26113e-11
5.68886e-07;1.77566e-11
5.69374e-07;4.68510e-12
5.69863e-07;1.62949e-11
5.70352e-07;2.85435e-11
5.70841e-07;-2.01946e-11
5.71329e-07;4.64374e-11
5.71818e-07;7.05329e-12
5.72307e-07;2.79190e-11
5.72795e-07;1.36682e-11
5.73284e-07;1.52776e-11
5.73773e-07;1.88191e-11
5.74262e-07;-1.79206e-11
5.74750e-07;8.94911e-12
5.75239e-07;3.16682e-11
5.75728e-07;1.81726e-11
5.76217e-07;2.87135e-11
5.76705e-07;1.09612e-11
5.77194e-07;2.20912e-11
5.77683e-07;4.88588e-12
5.78172e-07;3.56356e-11
5.78660e-07;5.60356e-12
5.79149e-07;-1.27984e-11
5.79638e-07;-8.13346e-12
5.80126e-07;3.40410e-11
5.80615e-07;3.52868e-11
5.81104e-07;1.23448e-11
5.81593e-07;1.78880e-11
5.82081e-07;3.67521e-11
5.82570e-07;6.97452e-12
5.83059e-07;7.63751e-12
5.83548e-07;8.50653e-12
5.84036e-07;8.59757e-12
5.84525e-07;3.30631e-11
5.85014e-07;4.26087e-12
5.85503e-07;8.95495e-12
5.85991e-07;4.43529e-11
5.86480e-07;2.20254e-11
5.86969e-07;-1.22487e-11
5.87457e-07;2.66519e-11
5.87946e-07;2.45586e-11
5.88435e-07;2.91960e-11
5.88924e-07;1.17032e-11
5.89412e-07;2.45195e-11
5.89901e-07;1.87197e-11
5.90390e-07;1.87548e-11
5.90879e-07;2.64123e-11
5.91367e-07;2.58245e-11
5.91856e-07;3.49038e-11
5.92345e-07;-5.58623e-12
5.92834e-07;3.14379e-11
5.93322e-07;1.72936e-11
5.93811e-07;1.72252e-11
5.94300e-07;2.07922e-11
5.94789e-07;2.68240e-11
5.95277e-07;2.74402e-11
5.95766e-07;2.39497e-11
5.96255e-07;3.19306e-12
5.96743e-07;2.42409e-11
5.97232e-07;1.68484e-11
5.97721e-07;3.09747e-11
5.98210e-07;8.81471e-12
5.98698e-07;2.32062e-11
5.99187e-07;3.00119e-11
5.99676e-07;1.70957e-11
6.00165e-07;2.29807e-11
6.00653e-07;2.41583e-11
6.01142e-07;1.59270e-11
6.01631e-07;4.47193e-12
6.02120e-07;1.92790e-11
6.02608e-07;9.77197e-12
6.03097e-07;1.83279e-11
6.03586e-07;2.70732e-11
6.04074e-07;8.65858e-12
6.04563e-07;4.39025e-11
6.05052e-07;4.79764e-12
6.05541e-07;8.78573e-12
6.06029e-07;2.44363e-11
6.06518e-07;1.67592e-11
6.07007e-07;-3.53626e-12
6.07496e-07;2.87403e-11
6.07984e-07;5.32097e-12
6.08473e-07;2.75374e-11
6.08962e-07;-4.23922e-12
6.09451e-07;1.69607e-11
6.09939e-07;1.31649e-11
6.10428e-07;1.83506e-12
6.10917e-07;2.28392e-11
6.11406e-07;2.39706e-11
6.11894e-07;-5.79600e-12
6.12383e-07;9.98876e-12
6.12872e-07;8.39481e-12
6.13360e-07;4.32039e-11
6.13849e-07;-6.31699e-12
6.14338e-07;2.82049e-12
6.14827e-07;7.87557e-12
6.15315e-07;3.00721e-11
6.15804e-07;-6.32116e-13
6.16293e-07;2.40592e-11
6.16782e-07;1.48428e-11
6.17270e-07;4.89371e-12
6.17759e-07;-2.51096e-11
6.18248e-07;4.05342e-11
6.18737e-07;1.50389e-11
6.19225e-07;3.26252e-11
6.19714e-07;-6.55447e-12
6.20203e-07;1.21724e-11
6.20691e-07;2.91994e-12
6.21180e-07;3.77642e-11
6.21669e-07;1.48958e-11
6.22158e-07;-5.60995e-12
6.22646e-07;-1.53012e-12
6.23135e-07;1.94501e-11
6.23624e-07;1.97546e-11
6.24113e-07;2.31585e-11
6.24601e-07;3.08308e-11
6.25090e-07;-1.82381e-12
6.25579e-07;2.56055e-11
6.26068e-07;4.87314e-12
6.26556e-07;2.53230e-11
6.27045e-07;2.43565e-11
6.27534e-07;3.14347e-11
6.28022e-07;1.14462e-11
6.28511e-07;2.37251e-11
6.29000e-07;2.76512e-11
6.29489e-07;-8.31343e-12
6.29977e-07;5.79978e-12
6.30466e-07;2.33996e-11
6.30955e-07;2.07482e-11
6.31444e-07;1.65205e-11
6.31932e-07;3.27666e-11
6.32421e-07;-8.56727e-12
6.32910e-07;2.43560e-11
6.33399e-07;3.98114e-11
6.33887e-07;1.71237e-11
6.34376e-07;3.30092e-11
6.34865e-07;-7.62626e-12
6.35354e-07;1.24929e-11
6.35842e-07;1.47371e-11
6.36331e-07;1.13972e-11
6.36820e-07;1.23279e-11
6.37308e-07;8.66921e-12
6.37797e-07;1.49742e-11
6.38286e-07;-1.82171e-12
6.38775e-07;2.70509e-11
6.39263e-07;-3.28768e-12
6.39752e-07;1.31885e-11
6.40241e-07;-9.56655e-13
6.40730e-07;3.70432e-11
6.41218e-07;5.06877e-12
6.41707e-07;1.68486e-11
6.42196e-07;-1.51918e-11
6.42685e-07;2.76918e-12
6.43173e-07;3.68263e-11
6.43662e-07;-3.87856e-12
6.44151e-07;-2.06689e-12
6.44639e-07;3.09826e-11
6.45128e-07;-5.24007e-12
6.45617e-07;1.08683e-11
6.46106e-07;-6.25073e-12
6.46594e-07;1.70102e-11
6.47083e-07;5.39390e-12
6.47572e-07;1.81215e-11
6.48061e-07;1.43592e-11
6.48549e-07;3.46604e-11
6.49038e-07;8.72671e-12
6.49527e-07;4.43507e-11
6.50016e-07;9.86920e-12
6.50504e-07;-1.75774e-11
6.50993e-07;3.88604e-11
6.51482e-07;1.60900e-11
6.51970e-07;1.80287e-11
6.52459e-07;2.11310e-11
6.52948e-07;1.60016e-12
6.53437e-07;2.56895e-11
6.53925e-07;3.46209e-12
6.54414e-07;-5.88120e-12
6.54903e-07;1.39952e-11
6.55392e-07;5.06211e-12
6.55880e-07;1.39915e-12
6.56369e-07;1.55478e-11
6.56858e-07;2.21518e-11
6.57347e-07;4.81861e-13
6.57835e-07;1.11334e-11
6.58324e-07;6.21349e-12
6.58813e-07;1.62519e-11
6.59302e-07;2.27741e-11
6.59790e-07;-4.67665e-12
6.60279e-07;4.72810e-11
6.60768e-07;4.99391e-13
6.61256e-07;1.05879e-11
6.61745e-07;-1.05930e-11
6.62234e-07;3.27294e-11
6.62723e-07;3.46314e-12
6.63211e-07;1.98442e-12
6.63700e-07;2.25176e-11
6.64189e-07;2.23623e-11
6.64678e-07;1.17233e-11
6.65166e-07;2.05088e-11
6.65655e-07;-1.44867e-12
6.66144e-07;-3.28294e-11
6.66633e-07;3.41501e-11
6.67121e-07;1.96294e-11
6.67610e-07;3.54717e-12
6.68099e-07;1.60827e-13
6.68587e-07;5.08432e-12
6.69076e-07;2.74406e-11
6.69565e-07;1.11002e-12
6.70054e-07;9.86932e-12
6.70542e-07;1.99233e-11
6.71031e-07;-1.05046e-11
6.71520e-07;3.10986e-11
6.72009e-07;9.83356e-12
6.72497e-07;3.59824e-12
6.72986e-07;-9.66523e-12
6.73475e-07;1.61416e-11
6.73964e-07;4.27525e-12
6.74452e-07;6.24457e-12
6.74941e-07;2.03210e-12
6.75430e-07;8.14097e-12
6.75918e-07;2.99840e-11
6.76407e-07;-3.80541e-12
6.76896e-07;9.53368e-12
6.77385e-07;-2.99162e-13
6.77873e-07;7.52123e-12
6.78362e-07;2.50826e-11
6.78851e-07;1.51411e-11
6.79340e-07;2.66527e-11
6.79828e-07;-1.08555e-11
6.80317e-07;2.96689e-11
6.80806e-07;1.64460e-11
6.81295e-07;-2.41577e-11
6.81783e-07;4.93692e-11
6.82272e-07;9.13878e-12
6.82761e-07;6.72548e-12
6.83250e-07;-6.84238e-13
6.83738e-07;1.05406e-11
6.84227e-07;3.03617e-11
6.84716e-07;-1.12604e-11
6.85204e-07;4.39025e-11
6.85693e-07;3.89562e-11
6.86182e-07;-3.52551e-12
6.86671e-07;1.91547e-12
6.87159e-07;-1.77135e-11
6.87648e-07;3.64302e-11
6.88137e-07;-1.29373e-11
6.88626e-07;1.34750e-11
6.89114e-07;6.34555e-12
6.89603e-07;-1.67409e-11
6.90092e-07;1.78899e-11
6.90581e-07;2.32139e-11
6.91069e-07;8.93555e-12
6.91558e-07;-6.97764e-12
6.92047e-07;-5.66499e-12
6.92535e-07;7.52263e-12
6.93024e-07;1.15295e-11
6.93513e-07;-1.37194e-11
6.94002e-07;1.66831e-11
6.94490e-07;6.70795e-12
6.94979e-07;-1.58542e-11
6.95468e-07;8.02831e-12
6.95957e-07;-2.15728e-11
6.96445e-07;-1.31392e-11
6.96934e-07;3.67528e-11
6.97423e-07;-1.05784e-11
6.97912e-07;-9.69118e-12
6.98400e-07;2.77753e-11
6.98889e-07;-6.96666e-12
6.99378e-07;2.46157e-11
6.99866e-07;3.08484e-12
7.00355e-07;-3.43213e-12
7.00844e-07;1.74248e-11
7.01333e-07;-1.51414e-11
7.01821e-07;1.69296e-11
7.02310e-07;1.58450e-11
7.02799e-07;1.49072e-11
7.03288e-07;1.53600e-11
7.03776e-07;7.85792e-12
7.04265e-07;2.64412e-11
